word;Quality;Difficulty;NumOfMarks
злопам€тство;0;5;3
злоупотребление;0;5;3
зыбь;0;5;3
изощренность;0;5;3
именитость;0;5;3
имитаци€;0;5;3
индивид;0;5;3
искусствовед;0;5;3
исступление;0;5;3
кампани€;0;5;3
капрон;0;5;3
картель;0;5;3
кашемир;0;5;3
классицизм;0;5;3
колодка;0;5;3
коммерци€;0;5;3
консервант;0;5;3
контраргумент;0;5;3
конферансье;0;5;3
крокет;0;5;3
лицедей;0;5;3
лоцман;0;5;3
максимизаци€;0;5;3
медвежатник;0;5;3
мелочность;0;5;3
мелькание;0;5;3
местонахождение;0;5;3
молва;0;5;3
навигаци€;0;5;3
наглаживание;0;5;3
налогообложение;0;5;3
на€да;0;5;3
нейтрализаци€;0;5;3
неофит;0;5;3
несварение;0;5;3
нехристь;0;5;3
новодел;0;5;3
нонконформист;0;5;3
оборудование;0;5;3
овощехранилище;0;5;3
озлобление;0;5;3
округлость;0;5;3
опричнина;0;5;3
опрометчивость;0;5;3
орда;0;5;3
осыпь;0;5;3
отвердевание;0;5;3
отчизна;0;5;3
парапет;0;5;3
первоисточник;0;5;3
первопричина;0;5;3
перебежчик;0;5;3
переговорщик;0;5;3
перенапр€жение;0;5;3
пикадор;0;5;3
пистолет-пулемет;0;5;3
плавни;0;5;3
платан;0;5;3
плюш;0;5;3
подстрекательство;0;5;3
подтрунивание;0;5;3
половица;0;5;3
поминовение;0;5;3
попул€ризаци€;0;5;3
послушник;0;5;3
пособничество;0;5;3
пощада;0;5;3
правосознание;0;5;3
предприимчивость;0;5;3
прель;0;5;3
приживала;0;5;3
при€тность;0;5;3
пробоина;0;5;3
проходимость;0;5;3
пр€мохождение;0;5;3
пр€ность;0;5;3
пуант;0;5;3
путница;0;5;3
раздвоение;0;5;3
разумение;0;5;3
реагент;0;5;3
ревизи€;0;5;3
регул€тор;0;5;3
репродукци€;0;5;3
риторика;0;5;3
роба;0;5;3
р€ска;0;5;3
самострел;0;5;3
сварливость;0;5;3
сверхъестественность;0;5;3
сезонность;0;5;3
серотонин;0;5;3
склока;0;5;3
скоропись;0;5;3
словотворчество;0;5;3
смрад;0;5;3
соискатель;0;5;3
сооружение;0;5;4
спесивость;0;5;3
стади€;0;5;3
старатель;0;5;3
створ;0;5;3
стойкость;0;5;3
страда;0;5;3
сухогруз;0;5;3
схимник;0;5;3
тахикарди€;0;5;3
телемаркетинг;0;5;3
тесьма;0;5;3
трогательность;0;5;3
тушканчик;0;5;3
т€гомотина;0;5;3
угнетение;0;5;3
узник;0;5;3
укомплектованность;0;5;3
универсиада;0;5;3
утилитаризм;0;5;3
флигель;0;5;3
формалист;0;5;3
халиф;0;5;3
хорь;0;5;3
хрипотца;0;5;3
целостность;0;5;3
цинизм;0;5;3
челобитна€;0;5;3
честолюбие;0;5;3
чистоплотность;0;5;3
штемпель;0;5;3
штепсель;0;5;3
щуп;0;5;3
эквилибрист;0;5;3
экскурс;0;5;3
экспедитор;0;5;3
экспонента;0;5;3
экспроприаци€;0;5;3
электроснабжение;0;5;3
электротеатр;0;5;3
эмир;0;5;3
€ть;0;5;3
апартамент;1;5;3
всевышний;1;5;3
кудри;1;5;4
лемех;1;5;3
платежка;1;5;3
пуховка;1;5;3
рестлинг;1;5;3
холодрыга;1;5;3
анотаци€;2;5;3
лесопосадки;2;5;3
макаруна;2;5;3
паранжа;2;5;3
приемка;2;5;3
путана;2;5;3
аналитика;0;5;3
анахронизм;0;5;3
болеро;0;5;3
борсетка;0;5;3
взбучка;0;5;3
волчанка;0;5;3
галантере€;0;5;3
глицерин;0;5;3
греховность;0;5;3
гуманность;0;5;3
дафни€;0;5;3
договорЄнность;0;5;3
дозатор;0;5;3
дребезжание;0;5;3
духовность;0;5;3
жЄрнов;0;5;3
заискивание;0;5;3
запыление;0;5;3
здравомыслие;0;5;3
избыточность;0;5;3
изнурение;0;5;3
имам;0;5;3
инстанци€;0;5;3
казначейство;0;5;3
каллиграфи€;0;5;3
капа;0;5;3
кашрут;0;5;3
колика;0;5;3
корвалол;0;5;3
корректура;0;5;3
космополитизм;0;5;3
круассан;0;5;3
ксилофон;0;5;3
кума;0;5;3
лейкеми€;0;5;3
лжесвидетельство;0;5;3
лживость;0;5;3
локаци€;0;5;3
мениск;0;5;3
молотьба;0;5;3
молочай;0;5;3
навык;0;5;3
наследник;0;5;3
недержание;0;5;3
непристойность;0;5;3
обрывок;0;5;4
обуза;0;5;3
омерзение;0;5;3
определЄнность;0;5;3
отрада;0;5;3
отчуждение;0;5;3
побиение;0;5;3
посевна€;0;5;3
последовательность;0;5;3
построение;0;5;3
превозмогание;0;5;3
препона;0;5;3
приобретение;0;5;3
проброс;0;5;3
провокатор;0;5;3
просветление;0;5;3
простодушие;0;5;3
про€вление;0;5;3
радиан;0;5;3
разгильд€й;0;5;3
расклад;0;5;3
регенераци€;0;5;3
респиратор;0;5;3
руфер;0;5;3
садок;0;5;3
санкци€;0;5;3
сбыт;0;5;3
свободолюбие;0;5;3
скептик;0;5;3
скольжение;0;5;3
скудоумие;0;5;3
слабоумие;0;5;3
слоноводство;0;5;3
см€тение;0;5;3
событие;0;5;3
создание;0;5;3
сталевар;0;5;3
стеарин;0;5;3
стекловата;0;5;3
стратег;0;5;3
сходка;0;5;3
травматизм;0;5;3
транжира;0;5;3
тушка;0;5;3
умиление;0;5;3
умопомрачительность;0;5;3
урбанистика;0;5;3
фатализм;0;5;3
фокстерьер;0;5;3
фрактал;0;5;3
фуга;0;5;3
фури€;0;5;3
цеп;0;5;3
человеконенавистничество;0;5;3
чепрак;0;5;3
шредер;0;5;3
эксклюзив;0;5;3
брутальность;1;5;3
киберпанк;1;5;3
позЄр;1;5;3
распальцовка;1;5;3
мамзель;2;5;3
многоголосье;2;5;3
недомолвки;2;5;3
сплин;2;5;3
шнобель;2;5;3
амбре;0;5;3
батрак;0;5;3
бездорожье;0;5;3
бессердечность;0;5;3
бессмыслица;0;5;3
взвесь;0;5;3
гидроэлектростанци€;0;5;3
глашатай;0;5;3
гумно;0;5;3
действительность;0;5;3
долголетие;0;5;3
единообразие;0;5;3
законодатель;0;5;3
затемнение;0;5;3
зубило;0;5;3
ископаемое;0;5;3
кан;0;5;3
кварц;0;5;3
клюка;0;5;3
контроль;0;5;3
кост€ника;0;5;3
криминалистика;0;5;3
любознательность;0;5;3
мал€ри€;0;5;3
маразматик;0;5;3
марганцовка;0;5;3
маховик;0;5;3
метеорологи€;0;5;3
многоженец;0;5;3
монотонность;0;5;3
мотыль;0;5;3
наблюдение;0;5;3
наследование;0;5;3
нестыковка;0;5;3
однолюб;0;5;3
осетрина;0;5;3
осмотрительность;0;5;3
отросток;0;5;3
паладин;0;5;3
парусина;0;5;3
пиротехник;0;5;3
побр€кушка;0;5;3
подлец;0;5;3
подрыв;0;5;3
порочность;0;5;3
прив€занность;0;5;3
прихоть;0;5;3
причуда;0;5;3
пробуждение;0;5;3
прожорливость;0;5;3
прострел;0;5;3
разнотравье;0;5;3
разночтение;0;5;3
растер€нность;0;5;3
самоволка;0;5;3
самолюбование;0;5;3
сгусток;0;5;3
силовик;0;5;3
солдафон;0;5;3
солеварн€;0;5;3
стилет;0;5;3
судорога;0;5;3
тематика;0;5;3
топологи€;0;5;3
тротил;0;5;3
туризм;0;5;4
ту€;0;5;3
тщета;0;5;3
футуризм;0;5;3
химиотерапи€;0;5;3
шовинизм;0;5;3
экипаж;0;5;3
юнец;0;5;3
шпаклЄвка;1;5;3
амперметр;0;5;3
арматура;0;5;3
архангел;0;5;3
балдахин;0;5;3
барыш;0;5;3
бдительность;0;5;3
бескорыстие;0;5;3
вакса;0;5;3
взвод;0;5;3
вместимость;0;5;3
гвардеец;0;5;3
гуманоид;0;5;3
гуттаперча;0;5;3
джоуль;0;5;3
длань;0;5;3
довесок;0;5;3
довольство;0;5;3
дь€к;0;5;3
зародыш;0;5;3
зацепка;0;5;3
изменение;0;5;3
империализм;0;5;3
импульс;0;5;3
индексаци€;0;5;3
интеллектуал;0;5;3
кавалери€;0;5;3
карбонат;0;5;3
касатка;0;5;3
кинолента;0;5;3
колосс;0;5;3
коммуна;0;5;3
контрмера;0;5;3
кормчий;0;5;3
крыжовник;0;5;3
куропатка;0;5;3
люлька;0;5;3
магнези€;0;5;3
медальон;0;5;3
мертвец;0;5;3
метис;0;5;3
многогранник;0;5;3
многодетность;0;5;3
мот;0;5;3
наименование;0;5;3
нахальство;0;5;3
невежа;0;5;3
обреченность;0;5;3
озеленение;0;5;3
осечка;0;5;3
основоположник;0;5;3
особь;0;5;3
осока;0;5;3
отображение;0;5;3
панно;0;5;3
передвижник;0;5;3
пивовар;0;5;3
полуботинок;0;5;3
полутень;0;5;3
предзнаменование;0;5;3
префект;0;5;3
придаток;0;5;3
прожилка;0;5;3
проказник;0;5;3
просвещение;0;5;3
пр€молинейность;0;5;3
психоанализ;0;5;3
публицист;0;5;3
п€тиборье;0;5;3
разоблачитель;0;5;3
разработка;0;5;3
регул€рность;0;5;3
резидент;0;5;3
саксофонист;0;5;3
свинство;0;5;3
сородич;0;5;3
спесь;0;5;3
стенографи€;0;5;3
термодинамика;0;5;3
убогость;0;5;3
умеренность;0;5;3
феери€;0;5;3
феска;0;5;3
фиксаци€;0;5;3
хвощ;0;5;3
хр€к;0;5;3
царедворец;0;5;3
целлофан;0;5;3
чадра;0;5;3
черкес;0;5;3
четвертина;0;5;3
чистописание;0;5;3
шаббат;0;5;3
шаткость;0;5;3
шелкопр€д;0;5;3
шепел€вость;0;5;3
шиллинг;0;5;3
шуруповерт;0;5;3
шуршание;0;5;3
эшелон;0;5;3
кумпол;1;5;3
мокрота;1;5;3
рекреаци€;1;5;3
чубчик;1;5;3
баланда;2;5;3
доведение;2;5;3
марксизм;2;5;3
акрополь;0;5;3
аллегро;0;5;3
антифашист;0;5;3
асессор;0;5;3
барометр;0;5;3
беззащитность;0;5;3
биополе;0;5;3
ветчина;0;5;3
висюлька;0;5;3
вместилище;0;5;3
водонепроницаемость;0;5;3
военачальник;0;5;3
волынка;0;5;3
галлюциноген;0;5;3
гастрит;0;5;3
гидроусилитель;0;5;3
гидроцикл;0;5;3
гневливость;0;5;3
демагоги€;0;5;3
дерби;0;5;3
дзюдо;0;5;3
диакритика;0;5;3
диверсант;0;5;3
дрЄма;0;5;3
заливное;0;5;3
замешательство;0;5;3
заслон;0;5;3
звероводство;0;5;3
звукоусилитель;0;5;3
кальсоны;0;5;3
камнепад;0;5;3
катализ;0;5;3
клавир;0;5;3
крохобор;0;5;3
лейтенант;0;5;3
лен;0;5;3
летун;0;5;3
мажордом;0;5;3
малодушие;0;5;3
маракас;0;5;3
мирра;0;5;3
морз€нка;0;5;3
морфема;0;5;3
начитанность;0;5;3
неактуальность;0;5;3
небрежение;0;5;3
негодник;0;5;3
немощность;0;5;3
неосмотрительность;0;5;3
нечестивец;0;5;3
норов;0;5;3
обличие;0;5;3
ополчение;0;5;3
оторва;0;5;3
отставник;0;5;3
отступничество;0;5;3
очернение;0;5;3
пазуха;0;5;3
парламентарий;0;5;3
парсек;0;5;3
перегонка;0;5;3
перепасовка;0;5;3
пинчер;0;5;3
писанина;0;5;3
податливость;0;5;3
